customer_id,registration_date,full_name,email,phone,city,region,age,gender,customer_segment
236,2022-08-20,Шевченко Наталія Петрівна,user236@gmail.com,+380501540516,Червоноград,Львівська,60,Ж,Standard
237,2022-03-10,Клименко Іван Олександрович,user237@ukr.net,+380508490038,Бровари,Київська,56,М,Standard
238,2023-03-21,Шевченко Володимир Володимирович,user238@gmail.com,+380501946973,Бровари,Київська,26,М,Standard
239,2023-10-19,Савченко Людмила Сергіївна,user239@ukr.net,+380504974590,Лозова,Харківська,37,Ж,Budget
240,2022-12-25,Іваненко Тетяна Петрівна,user240@gmail.com,+380508167236,Чорноморськ,Одеська,53,Ж,Standard
241,2022-11-02,Мельник Юлія Володимирівна,user241@ukr.net,+380506031294,Куп'янськ,Харківська,42,Ж,Standard
242,2022-10-23,Литвиненко Дмитро Петрович,user242@gmail.com,+380508768273,Білгород-Дністровський,Одеська,21,М,Standard
243,2023-11-08,Шевченко Анна Петрівна,user243@ukr.net,+380502326581,Кривий Ріг,Дніпропетровська,46,Ж,Budget
244,2022-03-22,Павленко Сергій Володимирович,user244@gmail.com,+380502221118,Бровари,Київська,30,М,Budget
245,2022-02-01,Ткаченко Анна Петрівна,user245@ukr.net,+380504553544,Чорноморськ,Одеська,30,Ж,Budget
246,2023-02-23,Кузьменко Роман Сергійович,user246@gmail.com,+380507654381,Вишневе,Київська,33,М,Standard
247,2023-06-20,Ткаченко Оксана Петрівна,user247@ukr.net,+380507033835,Куп'янськ,Харківська,50,Ж,Budget
248,2023-10-03,Бондаренко Катерина Іванівна,user248@gmail.com,+380507944595,Дніпро,Дніпропетровська,20,Ж,Standard
249,2024-05-05,Семенченко Сергій Сергійович,user249@ukr.net,+380505952504,Дрогобич,Львівська,27,М,Standard
250,2023-11-23,Павленко Максим Сергійович,user250@gmail.com,+380505317226,Червоноград,Львівська,49,М,Budget
251,2022-10-14,Петренко Роман Петрович,user251@ukr.net,+380509192588,Павлоград,Дніпропетровська,29,М,Budget
252,2022-01-14,Савченко Іван Олександрович,user252@gmail.com,+380507918793,Одеса,Одеська,26,М,Budget
253,2024-07-22,Василенко Олександр Іванович,user253@ukr.net,+380507261268,Львів,Львівська,21,М,Standard
254,2024-04-22,Василенко Марія Олександрівна,user254@gmail.com,+380501198826,Білгород-Дністровський,Одеська,19,Ж,Standard
255,2023-01-03,Савченко Віктор Володимирович,user255@ukr.net,+380502795437,Ізюм,Харківська,24,М,Standard
256,2024-03-23,Савченко Катерина Петрівна,user256@gmail.com,+380502325722,Дрогобич,Львівська,41,Ж,Budget
257,2022-03-06,Павленко Сергій Олександрович,user257@ukr.net,+380502568678,Кривий Ріг,Дніпропетровська,43,М,Standard
258,2022-12-17,Кузьменко Юрій Олександрович,user258@gmail.com,+380502387242,Білгород-Дністровський,Одеська,49,М,Budget
259,2024-08-31,Семенченко Дмитро Іванович,user259@ukr.net,+380505548220,Харків,Харківська,20,М,Budget
260,2022-10-23,Шевченко Андрій Олександрович,user260@gmail.com,+380507682298,Харків,Харківська,22,М,Standard
261,2024-02-26,Бондаренко Вікторія Сергіївна,user261@ukr.net,+380503347981,Чорноморськ,Одеська,62,Ж,Standard
262,2022-06-05,Шевченко Іван Володимирович,user262@gmail.com,+380506714198,Южне,Одеська,56,М,Budget
263,2024-07-11,Савченко Марія Петрівна,user263@ukr.net,+380509230960,Білгород-Дністровський,Одеська,32,Ж,Standard
264,2024-02-18,Павленко Юрій Сергійович,user264@gmail.com,+380502437708,Павлоград,Дніпропетровська,57,М,Standard
265,2022-11-12,Мельник Сергій Іванович,user265@ukr.net,+380507536772,Львів,Львівська,38,М,Standard
266,2023-07-07,Савченко Ірина Петрівна,user266@gmail.com,+380502715158,Київ,Київська,26,Ж,Premium
267,2023-12-26,Коваленко Олена Олександрівна,user267@ukr.net,+380502561359,Павлоград,Дніпропетровська,56,Ж,Standard
268,2022-06-23,Мельник Сергій Володимирович,user268@gmail.com,+380505072543,Куп'янськ,Харківська,54,М,Standard
269,2024-10-06,Ткаченко Сергій Петрович,user269@ukr.net,+380503448380,Кривий Ріг,Дніпропетровська,22,М,Standard
270,2023-05-31,Бондаренко Ірина Олександрівна,user270@gmail.com,+380505137094,Куп'янськ,Харківська,64,Ж,Standard
271,2022-01-14,Ткаченко Олена Іванівна,user271@ukr.net,+380507638609,Чорноморськ,Одеська,39,Ж,Budget
272,2022-10-06,Литвиненко Катерина Володимирівна,user272@gmail.com,+380506040467,Нікополь,Дніпропетровська,38,Ж,Standard
273,2023-08-20,Бондаренко Наталія Володимирівна,user273@ukr.net,+380509237735,Червоноград,Львівська,54,Ж,Budget
274,2023-02-14,Коваленко Світлана Петрівна,user274@gmail.com,+380504018677,Куп'янськ,Харківська,61,Ж,Budget
275,2022-05-22,Литвиненко Максим Петрович,user275@ukr.net,+380507864256,Вишневе,Київська,61,М,Standard
276,2024-05-16,Кузьменко Вікторія Іванівна,user276@gmail.com,+380507324856,Лозова,Харківська,22,Ж,Standard
277,2024-05-06,Семенченко Оксана Сергіївна,user277@ukr.net,+380501616817,Білгород-Дністровський,Одеська,41,Ж,Standard
278,2022-04-01,Петренко Дмитро Петрович,user278@gmail.com,+380507704473,Одеса,Одеська,39,М,Budget
279,2024-11-11,Шевченко Іван Петрович,user279@ukr.net,+380509703982,Дніпро,Дніпропетровська,53,М,Standard
280,2024-10-21,Кравченко Катерина Володимирівна,user280@gmail.com,+380503529080,Чорноморськ,Одеська,40,Ж,Budget
281,2022-10-18,Коваленко Світлана Олександрівна,user281@ukr.net,+380506843985,Дніпро,Дніпропетровська,37,Ж,Standard
282,2024-07-15,Кравченко Ірина Олександрівна,user282@gmail.com,+380506350413,Червоноград,Львівська,22,Ж,Standard
283,2022-12-03,Павленко Вікторія Олександрівна,user283@ukr.net,+380505092180,Київ,Київська,51,Ж,Standard
284,2024-04-09,Савченко Ірина Іванівна,user284@gmail.com,+380504094587,Стрий,Львівська,29,Ж,Standard
285,2023-02-09,Семенченко Роман Сергійович,user285@ukr.net,+380508542617,Павлоград,Дніпропетровська,55,М,Standard
286,2022-07-28,Клименко Сергій Олександрович,user286@gmail.com,+380504136665,Бровари,Київська,41,М,Standard
287,2023-10-04,Василенко Вікторія Володимирівна,user287@ukr.net,+380507520284,Дніпро,Дніпропетровська,57,Ж,Standard
288,2023-09-02,Петренко Ірина Сергіївна,user288@gmail.com,+380502421902,Біла Церква,Київська,61,Ж,Premium
289,2022-10-17,Бондаренко Олена Іванівна,user289@ukr.net,+380509570219,Бровари,Київська,42,Ж,Standard
290,2022-12-21,Павленко Наталія Володимирівна,user290@gmail.com,+380503799538,Червоноград,Львівська,49,Ж,Standard
291,2024-01-06,Литвиненко Людмила Олександрівна,user291@ukr.net,+380501160783,Стрий,Львівська,49,Ж,Premium
292,2024-06-28,Мельник Вікторія Володимирівна,user292@gmail.com,+380509199017,Павлоград,Дніпропетровська,28,Ж,Premium
293,2023-08-15,Шевченко Марія Петрівна,user293@ukr.net,+380503822078,Бровари,Київська,47,Ж,Standard
294,2024-01-22,Литвиненко Сергій Сергійович,user294@gmail.com,+380501698108,Дніпро,Дніпропетровська,64,М,Standard
295,2022-03-08,Ткаченко Роман Іванович,user295@ukr.net,+380508545256,Червоноград,Львівська,34,М,Standard
296,2023-12-20,Савченко Дмитро Іванович,user296@gmail.com,+380508183451,Вишневе,Київська,28,М,Standard
297,2023-07-30,Василенко Олег Петрович,user297@ukr.net,+380503824903,Дрогобич,Львівська,38,М,Budget
298,2024-04-22,Петренко Оксана Олександрівна,user298@gmail.com,+380501994652,Ізюм,Харківська,35,Ж,Budget
299,2023-05-22,Литвиненко Петро Петрович,user299@ukr.net,+380507588425,Дрогобич,Львівська,49,М,Premium
300,2022-07-10,Павленко Ірина Олександрівна,user300@gmail.com,+380507758714,Куп'янськ,Харківська,50,Ж,Standard
301,2022-07-10,Іваненко Катерина Сергіївна,user301@ukr.net,+380508691502,Куп'янськ,Харківська,58,Ж,Standard
302,2023-03-10,Литвиненко Анна Володимирівна,user302@gmail.com,+380509299939,Харків,Харківська,35,Ж,Standard
